AccountID,CustomerID,AccountType,OpenDate,Status,BranchID,BalanceSnapshot,IFSCCode,AccountTier
16050,11269,Current,31-07-24,Closed,150,369001.33,BKID0005207,Silver
16051,11069,Savings,20-08-24,Active,85,486356.13,BKID0002951,Platinum
16052,14359,Current,04-12-24,Closed,10,436654.61,BKID0002913,Silver
16053,7632,Loan,11-10-24,Active,52,445647.68,BKID0001753,Silver
16054,16160,Fixed Deposit,18-05-24,Closed,113,219452.18,BKID0006125,Gold
16055,14203,Fixed Deposit,07-07-24,Closed,127,23447.24,BKID0008280,Platinum
16056,3427,Recurring Deposit,22-06-24,Closed,35,171250.57,BKID0009918,Gold
16057,3349,Current,18-11-24,Active,64,97298.46,BKID0007463,Silver
16058,25774,Loan,29-05-24,Active,42,21947.85,BKID0007644,Platinum
16059,11394,Loan,18-05-24,Closed,130,317304.27,BKID0009321,Platinum
16060,24890,Loan,12-06-24,Closed,164,448203.71,BKID0002838,Gold
16061,14607,Recurring Deposit,03-07-24,Active,172,120618.88,BKID0003972,Gold
16062,24862,Recurring Deposit,27-06-24,Active,31,398753.14,BKID0004956,Platinum
16063,23625,Savings,18-04-24,Active,17,466361.88,BKID0008489,Silver
16064,18152,Loan,21-11-24,Active,34,90192.6,BKID0008869,Gold
16065,8382,Recurring Deposit,20-05-24,Closed,30,247807.41,BKID0008268,Platinum
16066,9555,Fixed Deposit,24-10-24,Active,7,480212.73,BKID0002059,Platinum
16067,11555,Savings,16-10-24,Active,94,281531.09,BKID0005730,Platinum
16068,13632,Current,07-11-24,Active,70,463293.1,BKID0009932,Gold
16069,3846,Recurring Deposit,24-04-24,Closed,11,20311.48,BKID0006846,Gold
16070,687,Savings,06-09-24,Closed,11,172056.88,BKID0003982,Silver
16071,19457,Current,09-07-24,Active,19,257254.76,BKID0005691,Silver
16072,8877,Savings,05-12-24,Closed,154,214791.37,BKID0001628,Platinum
16073,15954,Current,22-02-25,Active,58,123749.16,BKID0007109,Gold
16074,21260,Recurring Deposit,27-04-24,Closed,45,270096.35,BKID0009298,Gold
16075,17215,Current,26-07-24,Closed,139,123404.18,BKID0004541,Gold
16076,10194,Fixed Deposit,09-02-25,Closed,68,1379.04,BKID0003521,Silver
16077,24754,Recurring Deposit,14-09-24,Active,101,80489.6,BKID0003134,Silver
16078,29048,Savings,03-08-24,Active,33,417246.97,BKID0009235,Platinum
16079,11210,Savings,10-02-25,Closed,126,121452.47,BKID0007713,Platinum
16080,1603,Recurring Deposit,26-12-24,Closed,69,103206.68,BKID0001851,Silver
16081,26645,Recurring Deposit,11-07-24,Closed,30,360463.24,BKID0009030,Platinum
16082,14164,Fixed Deposit,23-11-24,Active,194,158364.15,BKID0003739,Platinum
16083,18512,Savings,24-06-24,Active,161,157208.61,BKID0004983,Gold
16084,8156,Fixed Deposit,27-09-24,Closed,172,122048.54,BKID0003152,Gold
16085,27627,Savings,08-06-24,Closed,68,209076.18,BKID0004559,Gold
16086,19042,Fixed Deposit,24-07-24,Active,23,261961.26,BKID0009147,Gold
16087,15284,Fixed Deposit,23-09-24,Closed,162,148495.53,BKID0003513,Silver
16088,4037,Loan,17-12-24,Closed,148,278053.12,BKID0009739,Platinum
16089,22430,Fixed Deposit,14-04-24,Closed,46,286439.14,BKID0006448,Platinum
16090,18360,Savings,10-06-24,Active,143,219171.14,BKID0003996,Platinum
16091,26376,Fixed Deposit,10-01-25,Active,190,417030.2,BKID0003187,Platinum
16092,17503,Loan,28-06-24,Closed,87,239979.59,BKID0004834,Silver
16093,25680,Current,01-04-24,Closed,183,461250.64,BKID0001813,Platinum
16094,8909,Recurring Deposit,12-10-24,Closed,14,175749.26,BKID0007729,Silver
16095,26362,Loan,09-05-24,Active,113,192803.4,BKID0001922,Platinum
16096,13837,Recurring Deposit,04-12-24,Active,72,370033.5,BKID0009043,Platinum
16097,15653,Loan,09-04-24,Closed,151,78431.94,BKID0006359,Silver
16098,26664,Savings,07-06-24,Closed,30,120118.25,BKID0001027,Gold
16099,23211,Fixed Deposit,20-03-25,Closed,55,329283.69,BKID0005894,Gold
16100,3940,Recurring Deposit,01-10-24,Closed,22,392620.24,BKID0001520,Platinum
16101,2913,Recurring Deposit,16-12-24,Active,112,232755.41,BKID0004958,Platinum
16102,7148,Fixed Deposit,01-04-24,Closed,36,188264.5,BKID0008840,Platinum
16103,26731,Recurring Deposit,26-05-24,Closed,92,207987.35,BKID0006357,Gold
16104,21442,Current,27-09-24,Closed,58,34528.1,BKID0003950,Gold
16105,5509,Loan,06-05-24,Closed,39,363700.96,BKID0004019,Platinum
16106,15867,Loan,07-03-25,Active,127,187817.5,BKID0007305,Silver
16107,2244,Loan,24-09-24,Closed,100,489997.76,BKID0007706,Platinum
16108,29500,Current,04-11-24,Closed,34,250190.4,BKID0001598,Silver
16109,10775,Recurring Deposit,14-09-24,Closed,103,33002.64,BKID0008312,Silver
16110,18753,Savings,25-09-24,Closed,97,352831.46,BKID0009519,Platinum
16111,4706,Savings,18-03-25,Active,50,135187.4,BKID0003114,Gold
16112,2638,Savings,06-04-24,Closed,19,50802.9,BKID0004215,Platinum
16113,1176,Loan,21-09-24,Closed,100,113766.81,BKID0006305,Silver
16114,29844,Fixed Deposit,01-12-24,Active,30,136001.39,BKID0004658,Gold
16115,2542,Fixed Deposit,04-05-24,Active,197,401471.13,BKID0005885,Silver
16116,24866,Loan,23-05-24,Active,34,252543.36,BKID0009347,Platinum
16117,27860,Fixed Deposit,20-03-25,Active,109,164686.85,BKID0008660,Gold
16118,12416,Current,13-08-24,Closed,135,475536.38,BKID0007039,Silver
16119,15891,Current,12-02-25,Active,200,431876.48,BKID0001333,Silver
16120,2951,Loan,28-04-24,Closed,175,260491.2,BKID0003211,Platinum
16121,24607,Loan,25-11-24,Active,88,477490.32,BKID0008282,Gold
16122,23064,Savings,10-12-24,Active,59,380461.03,BKID0003060,Platinum
16123,25189,Loan,11-10-24,Active,74,394653.87,BKID0001076,Platinum
16124,27027,Fixed Deposit,12-12-24,Closed,127,10998.43,BKID0004164,Silver
16125,1724,Current,21-08-24,Active,40,205588.14,BKID0002820,Platinum
16126,29270,Current,31-01-25,Active,72,230903.11,BKID0003415,Platinum
16127,27393,Current,28-05-24,Closed,33,3036.2,BKID0005624,Gold
16128,19282,Fixed Deposit,10-12-24,Closed,194,85278.98,BKID0006175,Gold
16129,26204,Fixed Deposit,15-08-24,Active,131,416179.89,BKID0005193,Gold
16130,6175,Loan,01-06-24,Closed,14,401201.66,BKID0006391,Silver
16131,2526,Current,18-04-24,Closed,49,66923.89,BKID0004371,Platinum
16132,12066,Fixed Deposit,07-03-25,Closed,44,356133.89,BKID0004655,Gold
16133,24208,Savings,08-11-24,Active,114,192491.45,BKID0005156,Silver
16134,18074,Current,01-06-24,Active,193,347052.51,BKID0003958,Silver
16135,12840,Current,07-05-24,Closed,105,155397.91,BKID0009589,Gold
16136,25427,Fixed Deposit,06-02-25,Closed,138,404669.17,BKID0005529,Silver
16137,9952,Savings,14-01-25,Active,8,206858.77,BKID0009487,Silver
16138,15194,Savings,24-06-24,Active,24,33056.15,BKID0009560,Gold
16139,1443,Loan,03-07-24,Closed,55,199414.98,BKID0008010,Gold
16140,3596,Savings,11-06-24,Closed,10,29351.23,BKID0004206,Platinum
16141,11974,Recurring Deposit,07-05-24,Active,163,229445.49,BKID0005915,Gold
16142,4627,Fixed Deposit,16-04-24,Active,149,244507.23,BKID0007747,Silver
16143,729,Loan,10-11-24,Active,51,162133.77,BKID0008400,Silver
16144,19430,Fixed Deposit,16-11-24,Active,73,137920.22,BKID0001497,Platinum
16145,18478,Fixed Deposit,08-01-25,Active,145,220690.27,BKID0006129,Gold
16146,4370,Loan,01-03-25,Closed,40,488959.38,BKID0002873,Platinum
16147,13232,Savings,22-03-25,Active,199,10547.13,BKID0002483,Silver
16148,10435,Fixed Deposit,18-10-24,Closed,111,357347.72,BKID0001323,Silver
16149,13429,Current,09-03-25,Closed,197,56628.81,BKID0007424,Gold
16150,17886,Current,01-06-24,Closed,175,16574.98,BKID0008003,Platinum
16151,28860,Loan,17-04-24,Active,63,16554.56,BKID0002207,Silver
16152,13087,Current,14-07-24,Active,142,311101.36,BKID0002305,Silver
16153,29530,Loan,02-12-24,Active,165,243461.27,BKID0005263,Silver
16154,29249,Current,29-03-25,Closed,164,2019.58,BKID0009428,Platinum
16155,22567,Loan,29-05-24,Closed,178,312448.01,BKID0006631,Gold
16156,15528,Current,10-03-25,Closed,103,237432.75,BKID0003189,Silver
16157,14754,Current,19-05-24,Closed,173,18579.67,BKID0005330,Platinum
16158,5279,Loan,11-10-24,Closed,25,66931.11,BKID0002095,Platinum
16159,10660,Fixed Deposit,13-08-24,Closed,48,129354.24,BKID0008168,Gold
16160,23644,Loan,08-02-25,Closed,92,173953.82,BKID0004680,Silver
16161,8270,Savings,07-12-24,Closed,161,281287.59,BKID0001034,Gold
16162,23256,Savings,19-05-24,Closed,5,152266.66,BKID0004097,Silver
16163,28097,Current,19-04-24,Closed,153,52492.53,BKID0009403,Gold
16164,2722,Savings,05-06-24,Active,18,280837.86,BKID0009671,Silver
16165,28680,Savings,06-05-24,Closed,173,111804.81,BKID0002950,Silver
16166,1152,Current,27-12-24,Active,172,2055.29,BKID0009590,Silver
16167,28128,Recurring Deposit,22-03-25,Active,49,224167.2,BKID0006850,Gold
16168,11094,Fixed Deposit,25-08-24,Active,44,479171.92,BKID0009082,Silver
16169,14365,Current,10-10-24,Active,59,431753.84,BKID0002689,Gold
16170,10332,Recurring Deposit,30-08-24,Closed,58,191505.83,BKID0009560,Platinum
16171,2704,Recurring Deposit,11-06-24,Closed,196,252735.59,BKID0001247,Platinum
16172,26639,Current,08-05-24,Closed,166,256121.1,BKID0008926,Gold
16173,23280,Savings,10-12-24,Closed,17,215395.69,BKID0009765,Silver
16174,16669,Savings,30-08-24,Closed,1,307755.36,BKID0002962,Silver
16175,7481,Savings,14-03-25,Active,184,34307.17,BKID0002014,Silver
16176,11620,Fixed Deposit,05-12-24,Closed,18,364791.18,BKID0001844,Gold
16177,13548,Loan,18-06-24,Active,186,35560.72,BKID0009616,Platinum
16178,27909,Loan,25-05-24,Closed,24,169456.41,BKID0001149,Platinum
16179,21695,Loan,23-11-24,Active,21,445200.33,BKID0005770,Silver
16180,17731,Current,12-08-24,Active,27,75053.8,BKID0001950,Platinum
16181,12184,Savings,23-02-25,Active,10,280204.38,BKID0005267,Gold
16182,27854,Savings,19-02-25,Closed,128,132809,BKID0009891,Silver
16183,795,Fixed Deposit,06-04-24,Closed,111,27407.97,BKID0009330,Silver
16184,29571,Savings,20-04-24,Active,48,385654.52,BKID0005815,Silver
16185,3150,Current,18-09-24,Active,110,478639.52,BKID0003098,Platinum
16186,862,Fixed Deposit,27-08-24,Closed,93,426724.3,BKID0008851,Gold
16187,1695,Current,23-10-24,Active,175,385299.4,BKID0001380,Silver
16188,27352,Recurring Deposit,26-05-24,Closed,95,85347.44,BKID0007035,Platinum
16189,14620,Fixed Deposit,30-07-24,Active,27,286387.03,BKID0006271,Platinum
16190,24396,Fixed Deposit,10-03-25,Active,182,231556.48,BKID0008194,Silver
16191,13406,Current,11-07-24,Closed,170,285823.19,BKID0008213,Platinum
16192,20064,Fixed Deposit,04-04-24,Closed,15,443176.19,BKID0002444,Gold
16193,1537,Savings,22-10-24,Closed,110,4275.82,BKID0002850,Silver
16194,22858,Loan,02-04-24,Active,83,303541.56,BKID0007061,Platinum
16195,3887,Current,30-09-24,Active,79,473178.78,BKID0005877,Silver
16196,12380,Fixed Deposit,11-08-24,Closed,75,140444.75,BKID0007229,Gold
16197,21453,Fixed Deposit,02-10-24,Closed,67,425116.59,BKID0001590,Silver
16198,10330,Current,17-12-24,Closed,25,114768.28,BKID0008629,Platinum
16199,17044,Recurring Deposit,21-03-25,Closed,164,138075.51,BKID0009682,Gold
16200,20468,Recurring Deposit,19-11-24,Closed,116,111165.5,BKID0003440,Platinum
16201,22808,Savings,30-01-25,Active,112,323934.09,BKID0006709,Silver
16202,18669,Savings,09-08-24,Active,142,35894.88,BKID0007973,Gold
16203,13914,Savings,29-05-24,Active,7,219891.71,BKID0007269,Gold
16204,24078,Loan,17-06-24,Closed,196,273763.73,BKID0007608,Silver
16205,29728,Recurring Deposit,19-10-24,Active,85,111864.8,BKID0004622,Platinum
16206,22142,Recurring Deposit,13-07-24,Active,182,255070.37,BKID0002125,Platinum
16207,7326,Recurring Deposit,02-03-25,Active,97,127364.69,BKID0006787,Gold
16208,29976,Savings,02-09-24,Closed,57,174786.19,BKID0001985,Gold
16209,7689,Savings,15-03-25,Closed,41,399506.53,BKID0009804,Silver
16210,9045,Recurring Deposit,29-05-24,Active,122,50189.32,BKID0006484,Silver
16211,27433,Loan,29-03-25,Active,148,121238.69,BKID0008803,Gold
16212,11756,Current,21-04-24,Active,156,473935.79,BKID0003106,Silver
16213,11066,Loan,14-06-24,Closed,189,379972.93,BKID0005592,Platinum
16214,28928,Fixed Deposit,24-12-24,Active,189,287326.46,BKID0006588,Silver
16215,7009,Savings,14-06-24,Closed,182,413616.81,BKID0007454,Silver
16216,27380,Current,14-11-24,Active,25,372250.86,BKID0006712,Gold
16217,24441,Current,19-03-25,Active,116,122563.93,BKID0005813,Gold
16218,15204,Fixed Deposit,25-08-24,Closed,11,135735.68,BKID0009905,Gold
16219,28730,Savings,21-09-24,Closed,168,72885.38,BKID0007046,Gold
16220,16039,Loan,27-03-25,Closed,2,247341.31,BKID0009063,Platinum
16221,28558,Savings,02-12-24,Active,47,438347.67,BKID0008058,Platinum
16222,7352,Savings,26-04-24,Closed,128,222648.5,BKID0006291,Silver
16223,12518,Fixed Deposit,13-08-24,Closed,4,420523.63,BKID0002606,Platinum
16224,12087,Fixed Deposit,15-06-24,Active,80,369632.6,BKID0001339,Gold
16225,12485,Fixed Deposit,10-02-25,Closed,107,313235.85,BKID0002738,Gold
16226,24667,Loan,22-08-24,Closed,67,476661.53,BKID0007806,Platinum
16227,17302,Loan,27-11-24,Active,183,164640.38,BKID0003887,Gold
16228,8984,Current,14-08-24,Closed,192,348422.48,BKID0008141,Gold
16229,28849,Current,31-08-24,Active,170,427618.92,BKID0007253,Gold
16230,20757,Loan,25-03-25,Active,53,378467.05,BKID0004491,Platinum
16231,20197,Recurring Deposit,11-05-24,Active,162,201242.22,BKID0001943,Silver
16232,14589,Savings,15-02-25,Active,39,457515.71,BKID0007109,Gold
16233,17934,Current,27-05-24,Active,108,188309.99,BKID0002325,Silver
16234,5653,Recurring Deposit,07-12-24,Closed,37,110256.76,BKID0008833,Gold
16235,29024,Loan,23-05-24,Active,132,240862.67,BKID0007748,Gold
16236,18776,Recurring Deposit,01-06-24,Closed,142,131713.48,BKID0001100,Gold
16237,28701,Current,13-11-24,Active,174,461121.3,BKID0009297,Platinum
16238,773,Loan,13-07-24,Active,146,406037.86,BKID0001195,Gold
16239,10197,Recurring Deposit,22-07-24,Closed,14,292288.38,BKID0009177,Gold
16240,14134,Fixed Deposit,15-05-24,Active,163,70192.84,BKID0009755,Platinum
16241,24147,Current,24-03-25,Closed,84,117957.81,BKID0006358,Platinum
16242,29373,Recurring Deposit,07-11-24,Active,164,316828.44,BKID0004036,Silver
16243,6397,Fixed Deposit,01-01-25,Closed,178,41996.47,BKID0002191,Platinum
16244,1599,Savings,06-06-24,Closed,163,102298.71,BKID0004937,Gold
16245,1794,Savings,27-03-25,Active,188,26042.14,BKID0006786,Silver
16246,22584,Savings,01-12-24,Closed,24,279439.63,BKID0004454,Platinum
16247,23921,Current,26-12-24,Active,43,383206.51,BKID0001192,Silver
16248,25461,Savings,12-10-24,Closed,200,243018.9,BKID0008229,Silver
16249,1982,Recurring Deposit,25-05-24,Closed,151,219957.81,BKID0005056,Silver
16250,7778,Current,01-06-24,Active,44,108255.29,BKID0009593,Gold
16251,29630,Savings,21-11-24,Closed,108,81411.81,BKID0007399,Platinum
16252,26293,Fixed Deposit,12-05-24,Active,108,229739.21,BKID0002600,Silver
16253,4667,Fixed Deposit,20-11-24,Active,9,331259.42,BKID0006595,Gold
16254,29379,Savings,30-01-25,Closed,88,44522.6,BKID0007862,Gold
16255,25457,Loan,26-12-24,Active,121,163837.13,BKID0007792,Silver
16256,2887,Fixed Deposit,03-04-24,Active,41,199780.43,BKID0007070,Silver
16257,24765,Current,01-01-25,Active,5,269863.78,BKID0002103,Silver
16258,1979,Current,15-01-25,Closed,47,111000.63,BKID0001406,Silver
16259,22780,Loan,29-12-24,Active,74,190623.64,BKID0004245,Platinum
16260,19614,Loan,07-04-24,Active,61,277573.8,BKID0008984,Silver
16261,25147,Recurring Deposit,16-11-24,Active,189,158962.17,BKID0006791,Gold
16262,20179,Loan,18-03-25,Closed,184,18108.87,BKID0001276,Platinum
16263,390,Recurring Deposit,20-11-24,Active,134,364732.39,BKID0005358,Platinum
16264,20089,Recurring Deposit,06-12-24,Closed,131,207463.23,BKID0008055,Platinum
16265,27151,Current,02-02-25,Active,187,275664.38,BKID0007797,Platinum
16266,14643,Recurring Deposit,02-06-24,Closed,198,310894.44,BKID0002457,Platinum
16267,28899,Current,26-06-24,Closed,118,255419.42,BKID0007361,Gold
16268,4948,Current,09-06-24,Active,193,434087.69,BKID0009718,Platinum
16269,6199,Loan,19-05-24,Active,160,56619.85,BKID0004650,Platinum
16270,12706,Current,28-11-24,Active,138,24816.83,BKID0004015,Silver
16271,16642,Recurring Deposit,23-05-24,Active,133,186832.15,BKID0005129,Silver
16272,28393,Current,31-07-24,Active,174,435937.54,BKID0007531,Gold
16273,16876,Current,05-11-24,Closed,74,158930.38,BKID0007747,Silver
16274,19902,Current,27-06-24,Active,171,269294.68,BKID0007809,Platinum
16275,20180,Recurring Deposit,13-03-25,Closed,125,459068.07,BKID0004566,Silver
16276,19857,Fixed Deposit,06-04-24,Closed,18,411097.2,BKID0007325,Platinum
16277,15288,Current,02-02-25,Closed,111,498923.52,BKID0002991,Silver
16278,22307,Fixed Deposit,28-03-25,Closed,112,15712.89,BKID0008274,Gold
16279,21004,Savings,21-09-24,Active,170,8052.32,BKID0004343,Gold
16280,9539,Recurring Deposit,15-09-24,Closed,154,102067.44,BKID0003487,Platinum
16281,22515,Loan,22-11-24,Active,175,130093.1,BKID0005439,Silver
16282,14516,Current,28-12-24,Closed,2,240644.18,BKID0003344,Gold
16283,22941,Loan,12-01-25,Active,79,147245.97,BKID0009431,Platinum
16284,28,Recurring Deposit,02-12-24,Active,56,407270.9,BKID0008609,Platinum
16285,23661,Current,22-04-24,Active,119,9970.69,BKID0002124,Platinum
16286,11365,Current,09-11-24,Closed,142,307069.96,BKID0003687,Silver
16287,21795,Savings,15-11-24,Active,172,294518.09,BKID0005685,Silver
16288,2710,Loan,24-01-25,Closed,164,154650.12,BKID0004744,Platinum
16289,591,Current,30-01-25,Closed,129,52637.82,BKID0005379,Platinum
16290,21322,Current,11-07-24,Active,111,479342.25,BKID0009391,Silver
16291,8949,Recurring Deposit,15-08-24,Active,55,137728.19,BKID0001089,Platinum
16292,2996,Loan,03-08-24,Active,30,93544.42,BKID0005819,Platinum
16293,19510,Loan,07-12-24,Closed,190,51026.83,BKID0009561,Silver
16294,11637,Fixed Deposit,19-04-24,Active,26,96664.07,BKID0006379,Silver
16295,2279,Recurring Deposit,08-11-24,Active,118,307836.61,BKID0002910,Platinum
16296,14928,Recurring Deposit,13-02-25,Closed,81,179390.1,BKID0007672,Silver
16297,20860,Fixed Deposit,25-06-24,Active,89,277169.58,BKID0001675,Gold
16298,28321,Fixed Deposit,01-12-24,Closed,110,395878,BKID0008561,Silver
16299,4270,Savings,08-10-24,Active,37,389329.04,BKID0005500,Platinum
16300,28027,Fixed Deposit,16-11-24,Active,8,119936.13,BKID0007894,Silver
16301,3290,Recurring Deposit,11-12-24,Active,89,216602.41,BKID0001808,Silver
16302,18010,Savings,26-07-24,Active,159,215314.3,BKID0008712,Silver
16303,4591,Fixed Deposit,24-03-25,Closed,25,97562.18,BKID0003606,Platinum
16304,2889,Loan,07-05-24,Closed,21,50232.51,BKID0008531,Silver
16305,11240,Current,25-03-25,Closed,16,195792.26,BKID0009153,Platinum
16306,17652,Loan,27-08-24,Closed,164,175311.6,BKID0006972,Silver
16307,11786,Fixed Deposit,12-10-24,Closed,81,265516.85,BKID0002459,Gold
16308,27431,Current,22-07-24,Active,138,376737.62,BKID0002471,Gold
16309,24391,Recurring Deposit,23-10-24,Closed,178,424392.48,BKID0006039,Gold
16310,28254,Savings,20-01-25,Closed,91,392924.59,BKID0006028,Silver
16311,3499,Current,27-07-24,Closed,32,207048.36,BKID0007268,Silver
16312,8149,Current,19-06-24,Active,173,264686.94,BKID0009487,Silver
16313,27450,Fixed Deposit,03-08-24,Active,125,94365.1,BKID0009442,Silver
16314,21595,Loan,09-11-24,Closed,132,42312.44,BKID0003282,Silver
16315,25827,Loan,12-06-24,Active,60,109826.2,BKID0002981,Silver
16316,25063,Fixed Deposit,17-06-24,Active,50,321201.06,BKID0005637,Platinum
16317,29486,Recurring Deposit,11-12-24,Closed,56,437400.48,BKID0004887,Silver
16318,13370,Loan,07-02-25,Active,129,111741.26,BKID0007475,Silver
16319,8772,Savings,30-07-24,Closed,120,74539.64,BKID0008421,Gold
16320,17232,Savings,25-06-24,Closed,46,214836.23,BKID0007339,Silver
16321,17511,Fixed Deposit,16-05-24,Active,44,170164.94,BKID0001644,Gold
16322,16033,Savings,27-06-24,Closed,111,287152.42,BKID0004968,Gold
16323,23847,Fixed Deposit,11-08-24,Active,122,401191.21,BKID0001039,Platinum
16324,17694,Recurring Deposit,08-06-24,Active,173,190148.46,BKID0003431,Silver
16325,15637,Savings,28-03-25,Closed,44,255011.81,BKID0004016,Gold
16326,26768,Current,20-02-25,Active,102,319771.75,BKID0006944,Gold
16327,12803,Fixed Deposit,17-04-24,Active,16,499794.75,BKID0004407,Platinum
16328,24867,Current,10-11-24,Closed,120,281636.08,BKID0009179,Silver
16329,21886,Loan,13-09-24,Closed,181,160541.42,BKID0006865,Silver
